n_run,conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,first_run,second_run,compile_time
64,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004878044128417969,0.0003287792205810547,0.003940105438232422,0.0035157203674316406,0.3535332679748535,0.0006649494171142578,0.6361558437347412,0.0011756420135498047,0.6349802017211914
64,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004405975341796875,0.0003211498260498047,0.007540702819824219,0.007549762725830078,0.2764396667480469,0.001390695571899414,0.5829930305480957,0.00244903564453125,0.5805439949035645
64,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004470348358154297,0.00032067298889160156,0.013164043426513672,0.013150930404663086,0.2790491580963135,0.002124786376953125,0.6090877056121826,0.004674673080444336,0.6044130325317383
65,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005424022674560547,0.00027751922607421875,0.0003802776336669922,0.0001804828643798828,0.30373287200927734,0.0002536773681640625,0.57253098487854,0.00038433074951171875,0.5721466541290283
65,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010918140411376953,0.00031876564025878906,0.0003910064697265625,0.0003750324249267578,0.28655195236206055,0.0002968311309814453,0.5836071968078613,0.0003650188446044922,0.5832421779632568
65,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00747370719909668,0.0003180503845214844,0.0010247230529785156,0.0009515285491943359,0.2828810214996338,0.00036644935607910156,0.5861420631408691,0.0005238056182861328,0.585618257522583
65,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000438690185546875,0.0003173351287841797,0.003664255142211914,0.003387451171875,0.2878143787384033,0.0006968975067138672,0.5930488109588623,0.0011818408966064453,0.5918669700622559
65,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038886070251464844,0.00031304359436035156,0.007466316223144531,0.007588386535644531,0.2804691791534424,0.0013720989227294922,0.5925188064575195,0.002475738525390625,0.5900430679321289
65,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038051605224609375,0.0003120899200439453,0.013162851333618164,0.013194799423217773,0.28525304794311523,0.002142667770385742,0.6251161098480225,0.004641532897949219,0.6204745769500732
66,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005152225494384766,0.00027441978454589844,0.00024962425231933594,0.00024771690368652344,0.3057057857513428,0.00026535987854003906,0.6250200271606445,0.00034236907958984375,0.6246776580810547
66,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010994195938110352,0.0003077983856201172,0.0004181861877441406,0.0003712177276611328,0.309114933013916,0.0002658367156982422,0.577080488204956,0.00037479400634765625,0.5767056941986084
66,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00848841667175293,0.00030994415283203125,0.0010178089141845703,0.0009608268737792969,0.2796969413757324,0.00036978721618652344,0.5919957160949707,0.000499725341796875,0.5914959907531738
66,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005009174346923828,0.0003123283386230469,0.0035293102264404297,0.003444194793701172,0.28540706634521484,0.0006859302520751953,0.6213169097900391,0.0012080669403076172,0.6201088428497314
66,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004899501800537109,0.0002810955047607422,0.007596015930175781,0.0076296329498291016,0.280637264251709,0.00145721435546875,0.6120977401733398,0.0024945735931396484,0.6096031665802002
66,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042319297790527344,0.0003094673156738281,0.013242959976196289,0.013233661651611328,0.28377485275268555,0.0020961761474609375,0.5952184200286865,0.004946708679199219,0.5902717113494873
67,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004601478576660156,0.00030612945556640625,0.0002567768096923828,0.00021910667419433594,0.306469202041626,0.00029349327087402344,0.8219630718231201,0.0003654956817626953,0.8215975761413574
67,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009633302688598633,0.0003058910369873047,0.0004525184631347656,0.0003693103790283203,0.289003849029541,0.0002918243408203125,0.580223798751831,0.00040149688720703125,0.579822301864624
67,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003638267517089844,0.00030541419982910156,0.0009636878967285156,0.0009484291076660156,0.29148435592651367,0.0003676414489746094,0.5817887783050537,0.0005266666412353516,0.5812621116638184
67,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00039768218994140625,0.0003108978271484375,0.0034453868865966797,0.003419160842895508,0.2848324775695801,0.0007753372192382812,0.5932483673095703,0.001168966293334961,0.5920794010162354
67,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00039649009704589844,0.00033545494079589844,0.007478475570678711,0.0075473785400390625,0.2835557460784912,0.0013937950134277344,0.5949141979217529,0.0024755001068115234,0.5924386978149414
67,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004413127899169922,0.0003161430358886719,0.013206005096435547,0.01317453384399414,0.2759826183319092,0.0021474361419677734,0.6275935173034668,0.004911661148071289,0.6226818561553955
68,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0008347034454345703,0.00024771690368652344,0.00027060508728027344,0.00023412704467773438,0.3127753734588623,0.00029397010803222656,0.603369951248169,0.0004315376281738281,0.6029384136199951
68,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010899066925048828,0.000308990478515625,0.0003910064697265625,0.00037169456481933594,0.28839707374572754,0.00029158592224121094,0.575446605682373,0.0003399848937988281,0.5751066207885742
68,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006999015808105469,0.00031948089599609375,0.0018918514251708984,0.0009524822235107422,0.283858060836792,0.00037360191345214844,0.6061315536499023,0.0005247592926025391,0.6056067943572998
68,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00035691261291503906,0.00031447410583496094,0.0035254955291748047,0.0034139156341552734,0.29700136184692383,0.0006971359252929688,0.5985920429229736,0.0011620521545410156,0.5974299907684326
68,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003924369812011719,0.0003097057342529297,0.007565021514892578,0.007514238357543945,0.27885985374450684,0.0013964176177978516,0.604254961013794,0.002504587173461914,0.601750373840332
68,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004596710205078125,0.00032258033752441406,0.013936281204223633,0.013373613357543945,0.28417515754699707,0.002109050750732422,0.59938645362854,0.004705667495727539,0.5946807861328125
69,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005571842193603516,0.00031447410583496094,0.00027441978454589844,0.00022363662719726562,0.3395829200744629,0.0002636909484863281,0.6130533218383789,0.0004253387451171875,0.6126279830932617
69,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008741378784179688,0.0003173351287841797,0.0005800724029541016,0.00037789344787597656,0.3298661708831787,0.0002968311309814453,0.6128907203674316,0.00038504600524902344,0.6125056743621826
69,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00043320655822753906,0.0003154277801513672,0.0011014938354492188,0.0009713172912597656,0.30469799041748047,0.0003750324249267578,0.6032862663269043,0.0005645751953125,0.6027216911315918
69,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045228004455566406,0.0003123283386230469,0.0034606456756591797,0.0035009384155273438,0.32428860664367676,0.0007379055023193359,0.9062981605529785,0.0013382434844970703,0.9049599170684814
69,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042438507080078125,0.0003407001495361328,0.008488655090332031,0.008302688598632812,0.3164052963256836,0.00148773193359375,0.6653890609741211,0.0024721622467041016,0.662916898727417
69,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004181861877441406,0.0003154277801513672,0.013278722763061523,0.013206958770751953,0.281308650970459,0.0020813941955566406,0.6027755737304688,0.00467681884765625,0.5980987548828125
70,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005254745483398438,0.0003044605255126953,0.0002684593200683594,0.00022292137145996094,0.31615209579467773,0.00029349327087402344,0.5946342945098877,0.0003724098205566406,0.594261884689331
70,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0067212581634521484,0.0003097057342529297,0.0003383159637451172,0.0004184246063232422,0.29326534271240234,0.00029730796813964844,0.6590836048126221,0.00036597251892089844,0.6587176322937012
70,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0076847076416015625,0.00030994415283203125,0.001134634017944336,0.0009586811065673828,0.3166961669921875,0.0003600120544433594,0.5899667739868164,0.0007379055023193359,0.5892288684844971
70,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00044798851013183594,0.00030922889709472656,0.0034554004669189453,0.003401517868041992,0.3009834289550781,0.0006985664367675781,0.6141912937164307,0.001194000244140625,0.61299729347229
70,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00041985511779785156,0.0003218650817871094,0.007543087005615234,0.0075490474700927734,0.28925609588623047,0.0014095306396484375,0.6004774570465088,0.0024869441986083984,0.5979905128479004
70,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004248619079589844,0.0003056526184082031,0.013175487518310547,0.013139009475708008,0.28618288040161133,0.0020623207092285156,0.6010439395904541,0.004712343215942383,0.5963315963745117
71,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005097389221191406,0.0002834796905517578,0.00026154518127441406,0.00018334388732910156,0.3409719467163086,0.00023603439331054688,0.7461135387420654,0.00048232078552246094,0.745631217956543
71,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011399269104003906,0.00030303001403808594,0.0004620552062988281,0.00033473968505859375,0.3262946605682373,0.0002608299255371094,0.9073102474212646,0.0003695487976074219,0.9069406986236572
71,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004349946975708008,0.0003116130828857422,0.0010666847229003906,0.0009827613830566406,0.30935025215148926,0.00036787986755371094,0.6191864013671875,0.0005280971527099609,0.6186583042144775
71,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004634857177734375,0.00032782554626464844,0.0034971237182617188,0.0034508705139160156,0.29116010665893555,0.0007028579711914062,0.6332046985626221,0.0012195110321044922,0.6319851875305176
71,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038504600524902344,0.0003075599670410156,0.008092164993286133,0.007942914962768555,0.29236865043640137,0.0014865398406982422,0.6014635562896729,0.0024597644805908203,0.599003791809082
71,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004391670227050781,0.000438690185546875,0.013304948806762695,0.014698505401611328,0.3153567314147949,0.0021636486053466797,0.6186532974243164,0.004921913146972656,0.6137313842773438
72,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00047397613525390625,0.0003523826599121094,0.00024890899658203125,0.00021314620971679688,0.3663594722747803,0.0003082752227783203,0.6783647537231445,0.0003876686096191406,0.6779770851135254
72,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.007212162017822266,0.0003120899200439453,0.003802061080932617,0.00035119056701660156,0.3147146701812744,0.00026297569274902344,0.5979886054992676,0.00037169456481933594,0.5976169109344482
72,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045680999755859375,0.00031065940856933594,0.0020885467529296875,0.0010075569152832031,0.31375718116760254,0.0003790855407714844,0.6091434955596924,0.0005245208740234375,0.608618974685669
72,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003802776336669922,0.00027489662170410156,0.003952741622924805,0.003459453582763672,0.3241722583770752,0.0006852149963378906,0.69138503074646,0.0012154579162597656,0.6901695728302002
72,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004284381866455078,0.0003199577331542969,0.0075244903564453125,0.007472991943359375,0.2837836742401123,0.0014317035675048828,0.5947539806365967,0.0024919509887695312,0.5922620296478271
72,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004999637603759766,0.0005605220794677734,0.014513969421386719,0.014858245849609375,0.33678627014160156,0.002183675765991211,0.6875066757202148,0.00484466552734375,0.6826620101928711
73,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00046753883361816406,0.00031113624572753906,0.00020575523376464844,0.00021886825561523438,0.3447391986846924,0.0002989768981933594,0.6343441009521484,0.00038623809814453125,0.6339578628540039
73,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008997917175292969,0.000331878662109375,0.0022170543670654297,0.0003590583801269531,0.2901885509490967,0.000301361083984375,0.631460428237915,0.0004677772521972656,0.6309926509857178
73,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004429817199707031,0.00034618377685546875,0.0010182857513427734,0.0009915828704833984,0.3015468120574951,0.0004017353057861328,0.61962890625,0.0005238056182861328,0.6191051006317139
73,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042057037353515625,0.0003333091735839844,0.003690004348754883,0.0034427642822265625,0.32018375396728516,0.0007224082946777344,0.7073647975921631,0.0012135505676269531,0.7061512470245361
73,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00040268898010253906,0.0003154277801513672,0.0077168941497802734,0.0075740814208984375,0.2886514663696289,0.0014002323150634766,0.6170744895935059,0.002518892288208008,0.6145555973052979
73,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004596710205078125,0.00041484832763671875,0.013115167617797852,0.013512372970581055,0.2893838882446289,0.002093791961669922,0.6381614208221436,0.00468897819519043,0.6334724426269531
74,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00048661231994628906,0.0003058910369873047,0.00026702880859375,0.00022149085998535156,0.33893704414367676,0.00030159950256347656,0.9180111885070801,0.00033783912658691406,0.9176733493804932
74,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011152505874633789,0.0003197193145751953,0.000396728515625,0.0003724098205566406,0.2985234260559082,0.0002925395965576172,0.6279923915863037,0.0004074573516845703,0.6275849342346191
74,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0113067626953125,0.0003368854522705078,0.0010247230529785156,0.0010612010955810547,0.2885322570800781,0.0004036426544189453,0.7052183151245117,0.0006728172302246094,0.7045454978942871
74,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004553794860839844,0.0003082752227783203,0.004130840301513672,0.0034475326538085938,0.29233241081237793,0.0006937980651855469,0.6877338886260986,0.0012693405151367188,0.6864645481109619
74,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004730224609375,0.0006315708160400391,0.007765293121337891,0.008585691452026367,0.3167572021484375,0.0015096664428710938,0.826526403427124,0.0025336742401123047,0.8239927291870117
74,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004191398620605469,0.0002994537353515625,0.013242006301879883,0.013256072998046875,0.3093094825744629,0.002060413360595703,0.6251180171966553,0.004898786544799805,0.6202192306518555
75,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004730224609375,0.00030493736267089844,0.0002789497375488281,0.0002205371856689453,0.3072817325592041,0.0003037452697753906,0.589428186416626,0.00046825408935546875,0.5889599323272705
75,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0002446174621582031,0.00030541419982910156,0.0003342628479003906,0.00037097930908203125,0.30349135398864746,0.0002944469451904297,0.5956630706787109,0.00037097930908203125,0.5952920913696289
75,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.01130366325378418,0.0003116130828857422,0.0009822845458984375,0.0009641647338867188,0.28661108016967773,0.0003731250762939453,0.615107536315918,0.0005228519439697266,0.6145846843719482
75,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004296302795410156,0.00042891502380371094,0.0034432411193847656,0.0034410953521728516,0.28775644302368164,0.0007140636444091797,0.6442022323608398,0.001199483871459961,0.6430027484893799
75,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004477500915527344,0.00031256675720214844,0.007660865783691406,0.0076181888580322266,0.28687477111816406,0.0013663768768310547,0.6116490364074707,0.0026471614837646484,0.609001874923706
75,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00048828125,0.00034546852111816406,0.013402700424194336,0.013180255889892578,0.2821540832519531,0.0020821094512939453,0.6042406558990479,0.004813671112060547,0.5994269847869873
76,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045490264892578125,0.00033402442932128906,0.00020432472229003906,0.00019502639770507812,0.3247981071472168,0.0003161430358886719,0.6188886165618896,0.0003800392150878906,0.6185085773468018
76,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006052255630493164,0.00030517578125,0.0027441978454589844,0.0004215240478515625,0.3582742214202881,0.000308990478515625,0.6077992916107178,0.0003643035888671875,0.6074349880218506
76,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004267692565917969,0.00031304359436035156,0.0010635852813720703,0.0009553432464599609,0.2873878479003906,0.0004336833953857422,0.6035254001617432,0.0006012916564941406,0.602924108505249
76,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004334449768066406,0.00030875205993652344,0.003435373306274414,0.0034689903259277344,0.28736138343811035,0.0007088184356689453,0.6140882968902588,0.0011937618255615234,0.6128945350646973
76,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042700767517089844,0.0003058910369873047,0.007658481597900391,0.007581472396850586,0.29659199714660645,0.0013971328735351562,0.6260175704956055,0.002554178237915039,0.6234633922576904
76,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0006504058837890625,0.00034117698669433594,0.01530766487121582,0.01316523551940918,0.2901597023010254,0.002094745635986328,0.6528475284576416,0.00483393669128418,0.6480135917663574
77,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005164146423339844,0.0003116130828857422,0.0002887248992919922,0.00021982192993164062,0.33875107765197754,0.00029730796813964844,0.6546125411987305,0.00038909912109375,0.6542234420776367
77,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011226654052734375,0.00031638145446777344,0.0004131793975830078,0.00037741661071777344,0.2941439151763916,0.00031113624572753906,0.6473727226257324,0.0004508495330810547,0.6469218730926514
77,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0012688636779785156,0.0012774467468261719,0.006720542907714844,0.0011205673217773438,0.315948486328125,0.0004112720489501953,0.6639053821563721,0.0005059242248535156,0.6633994579315186
77,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00046944618225097656,0.0003447532653808594,0.0039293766021728516,0.0034668445587158203,0.3311774730682373,0.00079345703125,0.6381607055664062,0.0012276172637939453,0.6369330883026123
77,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.002789020538330078,0.00033020973205566406,0.008330583572387695,0.0077588558197021484,0.31820058822631836,0.0014934539794921875,0.6503372192382812,0.002505064010620117,0.6478321552276611
77,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00044345855712890625,0.00031495094299316406,0.01332402229309082,0.013160943984985352,0.3156094551086426,0.002132892608642578,0.6110305786132812,0.004671573638916016,0.6063590049743652
78,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004899501800537109,0.0003044605255126953,0.00026535987854003906,0.0002143383026123047,0.3217799663543701,0.0003361701965332031,0.5892555713653564,0.00038361549377441406,0.588871955871582
78,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00854945182800293,0.0002758502960205078,0.0004405975341796875,0.00039768218994140625,0.300290584564209,0.0002582073211669922,0.6170539855957031,0.00037932395935058594,0.6166746616363525
78,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004372119903564453,0.0003991127014160156,0.0013773441314697266,0.0009589195251464844,0.3043344020843506,0.00037026405334472656,0.6311261653900146,0.0005164146423339844,0.6306097507476807
78,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003809928894042969,0.00030732154846191406,0.003525972366333008,0.003431558609008789,0.3024308681488037,0.0006835460662841797,0.6282863616943359,0.0012128353118896484,0.6270735263824463
78,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004315376281738281,0.00031495094299316406,0.007666826248168945,0.0075337886810302734,0.2938270568847656,0.0014011859893798828,0.6434555053710938,0.0024809837341308594,0.6409745216369629
78,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00040411949157714844,0.0003066062927246094,0.013180971145629883,0.013231754302978516,0.2935497760772705,0.002157449722290039,0.6334588527679443,0.005043983459472656,0.6284148693084717
79,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000431060791015625,0.00032329559326171875,0.0002009868621826172,0.0002276897430419922,0.30333757400512695,0.00032138824462890625,0.5722308158874512,0.00037169456481933594,0.5718591213226318
79,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009383916854858398,0.00031375885009765625,0.00041747093200683594,0.000370025634765625,0.30645012855529785,0.0002949237823486328,0.584733247756958,0.00037169456481933594,0.5843615531921387
79,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0017838478088378906,0.0003046989440917969,0.0061969757080078125,0.00096893310546875,0.29343152046203613,0.00032639503479003906,0.6340949535369873,0.0005316734313964844,0.6335632801055908
79,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003521442413330078,0.00030040740966796875,0.003517627716064453,0.0034873485565185547,0.30922389030456543,0.0006949901580810547,0.8870007991790771,0.0012333393096923828,0.8857674598693848
79,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003771781921386719,0.0003044605255126953,0.007407665252685547,0.00766754150390625,0.3198843002319336,0.0013964176177978516,0.6173770427703857,0.002496004104614258,0.6148810386657715
79,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005762577056884766,0.000362396240234375,0.01508331298828125,0.013159513473510742,0.2934861183166504,0.002100229263305664,0.6171684265136719,0.004845380783081055,0.6123230457305908
80,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004696846008300781,0.0003075599670410156,0.0002627372741699219,0.00021886825561523438,0.3165597915649414,0.0003037452697753906,0.5840461254119873,0.0003731250762939453,0.5836730003356934
80,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005544185638427734,0.0003185272216796875,0.003484964370727539,0.0003731250762939453,0.30379509925842285,0.0002994537353515625,0.5899333953857422,0.00038361549377441406,0.5895497798919678
80,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0006778240203857422,0.0003254413604736328,0.002737283706665039,0.0009670257568359375,0.3319203853607178,0.00037479400634765625,0.6374523639678955,0.0005326271057128906,0.6369197368621826
